req_date,rides_count,gmv,avg_fare,avg_distance,avg_duration,completion_rate
2024-01-26,134,50533.29,379.94954887218046,6.600676691729324,22.112781954887218,0.9925373134328358
2024-01-27,138,46212.11,352.7641984732824,5.901221374045801,20.770992366412212,0.9492753623188406
2024-01-28,122,40403.17,351.33191304347827,5.877130434782608,19.843478260869563,0.9426229508196722
2024-01-29,118,38270.54,335.7064912280702,5.538859649122807,18.93859649122807,0.9661016949152542
2024-01-30,153,51213.29,346.03574324324325,5.727972972972973,19.77027027027027,0.9673202614379085
2024-01-31,127,42256.0,343.5447154471545,5.72390243902439,18.821138211382113,0.968503937007874
2024-02-01,148,54653.26,379.5365277777778,6.563680555555555,22.555555555555557,0.972972972972973
2024-02-02,142,53066.67,381.77460431654674,6.648345323741007,22.179856115107913,0.9788732394366197
2024-02-03,127,43796.659999999996,350.37327999999997,5.8616,19.496,0.984251968503937
2024-02-04,136,42117.15,323.9780769230769,5.254307692307693,17.676923076923078,0.9558823529411765
2024-02-05,115,40848.06,355.2005217391304,6.006347826086957,20.347826086956523,1.0
2024-02-06,152,50009.44,342.5304109589041,5.6378082191780825,20.205479452054796,0.9605263157894737
2024-02-07,128,44842.63,355.89388888888885,6.0176984126984125,20.515873015873016,0.984375
2024-02-08,123,45315.39,380.80159663865544,6.543361344537815,22.672268907563026,0.967479674796748
2024-02-09,122,44814.32,386.3303448275862,6.746551724137931,23.18103448275862,0.9508196721311475
2024-02-10,144,50312.78,354.31535211267607,5.987605633802817,20.640845070422536,0.9861111111111112
2024-02-11,144,46749.87,333.92764285714287,5.432142857142857,19.12142857142857,0.9722222222222222
2024-02-12,136,48423.41,375.37527131782946,6.453875968992247,21.7984496124031,0.9485294117647058
2024-02-13,136,48265.67,371.2743846153846,6.397461538461538,21.130769230769232,0.9558823529411765
2024-02-14,140,49028.77,368.6373684210526,6.312180451127819,21.05263157894737,0.95
2024-02-15,116,38037.63,339.6216964285714,5.6310714285714285,18.857142857142858,0.9655172413793104
2024-02-16,121,41332.56,356.3151724137931,6.013793103448276,19.887931034482758,0.9586776859504132
2024-02-17,112,39374.5,361.23394495412845,6.122018348623853,20.724770642201836,0.9732142857142857
2024-02-18,143,48489.61,348.84611510791365,5.82453237410072,20.179856115107913,0.972027972027972
2024-02-19,126,45729.62,371.7855284552846,6.388455284552846,22.008130081300813,0.9761904761904762
2024-02-20,121,42379.87,356.13336134453783,6.020252100840336,20.571428571428573,0.9834710743801653
2024-02-21,129,42927.86,338.0146456692913,5.5897637795275585,18.748031496062993,0.9844961240310077
2024-02-22,137,45791.45,339.1959259259259,5.584888888888889,18.992592592592594,0.9854014598540146
2024-02-23,117,35895.23,320.493125,5.175624999999999,17.276785714285715,0.9572649572649573
2024-02-24,129,41432.4,321.1813953488372,5.182480620155038,17.6046511627907,1.0
2024-02-25,138,43866.9,337.4376923076923,5.594384615384615,18.884615384615383,0.9420289855072463
2024-02-26,118,43427.67,387.7470535714286,6.802410714285714,22.830357142857142,0.9491525423728814
2024-02-27,131,46429.11,365.58354330708664,6.246535433070866,21.078740157480315,0.9694656488549618
2024-02-28,130,44961.06,354.02409448818895,5.9756692913385825,20.283464566929133,0.9769230769230769
2024-02-29,132,48256.9,374.08449612403103,6.443953488372093,21.728682170542637,0.9772727272727273
2024-03-01,116,37136.29,334.56117117117117,5.485135135135136,18.594594594594593,0.9568965517241379
2024-03-02,138,45913.77,350.48679389312974,5.884198473282443,19.893129770992367,0.9492753623188406
2024-03-03,135,48992.13,379.78395348837205,6.597364341085271,21.837209302325583,0.9555555555555556
2024-03-04,151,59256.95,408.66862068965514,7.222137931034483,25.4,0.9602649006622517
2024-03-05,131,42009.93,336.07944,5.51088,18.688,0.9541984732824428
2024-03-06,121,42634.15,364.39444444444445,6.167948717948717,21.692307692307693,0.9669421487603306
2024-03-07,120,42222.24,354.8087394957983,5.931008403361345,20.168067226890756,0.9916666666666667
2024-03-08,130,46292.03,358.8529457364341,6.042713178294574,20.666666666666668,0.9923076923076923
2024-03-09,128,44045.52,361.0288524590164,6.1262295081967215,20.934426229508198,0.953125
2024-03-10,144,51661.55,377.0916058394161,6.501824817518248,22.532846715328468,0.9513888888888888
2024-03-11,118,38498.11,349.9828181818182,5.849909090909091,19.663636363636364,0.9322033898305084
2024-03-12,148,49977.46,347.06569444444443,5.75986111111111,19.82638888888889,0.972972972972973
2024-03-13,141,50027.07,362.515,6.159130434782609,20.963768115942027,0.9787234042553191
2024-03-14,129,41175.95,332.0641129032258,5.412419354838709,18.637096774193548,0.9612403100775194
2024-03-15,119,42519.35,369.73347826086956,6.319739130434782,21.495652173913044,0.9663865546218487
2024-03-16,142,53702.97,386.3523021582734,6.727769784172661,23.158273381294965,0.9788732394366197
2024-03-17,107,36637.96,352.2880769230769,5.922019230769231,19.91346153846154,0.9719626168224299
2024-03-18,123,42065.5,362.6336206896552,6.186379310344828,20.81896551724138,0.943089430894309
2024-03-19,137,47851.08,359.78255639097745,6.078571428571429,20.654135338345863,0.9708029197080292
2024-03-20,122,37598.78,318.6337288135593,5.171610169491525,17.050847457627118,0.9672131147540983
2024-03-21,141,47823.54,356.8920895522388,6.007835820895522,20.432835820895523,0.950354609929078
2024-03-22,115,40172.09,371.96379629629627,6.427037037037037,21.675925925925927,0.9391304347826087
2024-03-23,134,42509.66,326.99738461538465,5.3241538461538465,18.407692307692308,0.9701492537313433
2024-03-24,119,42537.82,366.7053448275862,6.299655172413793,20.620689655172413,0.9747899159663865
2024-03-25,124,40261.12,338.32873949579835,5.578067226890756,19.277310924369747,0.9596774193548387
2024-03-26,127,46741.63,380.0132520325203,6.563252032520325,22.75609756097561,0.968503937007874
2024-03-27,141,49533.52,358.93855072463765,6.048405797101449,21.253623188405797,0.9787234042553191
2024-03-28,141,47575.159999999996,344.74753623188406,5.742826086956522,19.594202898550726,0.9787234042553191
2024-03-29,120,43047.8,371.10172413793106,6.372241379310345,21.913793103448278,0.9666666666666667
2024-03-30,133,45660.23,359.52937007874016,6.077086614173228,20.480314960629922,0.9548872180451128
2024-03-31,145,51135.11,365.2507857142857,6.198642857142857,21.435714285714287,0.9655172413793104
2024-04-01,142,47357.74,335.87049645390067,5.524822695035461,18.893617021276597,0.9929577464788732
2024-04-02,140,47081.270000000004,343.65890510948907,5.712554744525548,19.62773722627737,0.9785714285714285
2024-04-03,119,38342.86,327.7167521367521,5.310598290598291,18.11965811965812,0.9831932773109243
2024-04-04,129,46736.81,370.9270634920635,6.397857142857143,20.91269841269841,0.9767441860465116
2024-04-05,125,44414.9,367.06528925619835,6.294297520661157,21.454545454545453,0.968
2024-04-06,147,49626.25,337.59353741496597,5.581156462585034,18.625850340136054,1.0
2024-04-07,140,52668.91,393.0515671641791,6.875074626865672,23.55223880597015,0.9571428571428572
2024-04-08,125,41617.32,346.811,5.7745,19.941666666666666,0.96
2024-04-09,144,49673.03,349.8100704225352,5.887112676056338,20.112676056338028,0.9861111111111112
2024-04-10,129,43823.67,353.41669354838706,5.929435483870968,20.830645161290324,0.9612403100775194
2024-04-11,149,52427.58,354.2404054054054,5.96695945945946,20.486486486486488,0.9932885906040269
2024-04-12,117,39994.88,341.83658119658116,5.661880341880343,18.854700854700855,1.0
2024-04-13,130,43532.88,351.0716129032258,5.876209677419355,20.169354838709676,0.9538461538461539
2024-04-14,127,47887.12,380.05650793650796,6.55095238095238,22.706349206349206,0.9921259842519685
2024-04-15,153,53014.89,353.4326,5.9517999999999995,20.1,0.9803921568627451
2024-04-16,151,50001.57,342.47650684931506,5.685479452054794,19.568493150684933,0.9668874172185431
2024-04-17,140,48326.05,360.6421641791045,6.0870149253731345,20.917910447761194,0.9571428571428572
2024-04-18,130,43383.04,352.70764227642275,5.937479674796747,20.235772357723576,0.9461538461538461
2024-04-19,122,41911.79,352.1999159663866,5.891932773109244,20.025210084033613,0.9754098360655737
2024-04-20,138,46393.79,351.4681060606061,5.909318181818182,19.84090909090909,0.9565217391304348
2024-04-21,131,47476.01,370.906328125,6.365546875,21.390625,0.9770992366412213
2024-04-22,154,51147.86,343.27422818791945,5.66,19.65771812080537,0.9675324675324676
2024-04-23,140,45767.2,346.7212121212121,5.7523484848484845,20.166666666666668,0.9428571428571428
2024-04-24,130,44232.78,340.2521538461538,5.617076923076923,19.66923076923077,1.0
2024-04-25,148,51579.2,358.18888888888887,6.044305555555556,20.96527777777778,0.972972972972973
2024-04-26,118,39568.04,344.06991304347827,5.669304347826087,20.16521739130435,0.9745762711864406
2024-04-27,123,41417.51,345.14591666666666,5.763583333333333,19.825,0.975609756097561
2024-04-28,146,48062.62,343.3044285714286,5.731071428571429,19.0,0.958904109589041
2024-04-29,137,49253.73,373.13431818181823,6.408257575757576,21.757575757575758,0.9635036496350365
2024-04-30,109,35799.57,334.57542056074766,5.473457943925234,18.570093457943926,0.981651376146789
2024-05-01,132,45727.98,365.82384,6.29408,20.376,0.946969696969697
2024-05-02,119,39477.1,346.29035087719296,5.813859649122807,19.43859649122807,0.957983193277311
2024-05-03,170,59889.19,369.68635802469134,6.328641975308642,21.67283950617284,0.9529411764705882
2024-05-04,126,39678.95,330.65791666666667,5.405,18.075,0.9523809523809523
2024-05-05,137,46270.83,353.21244274809163,5.936946564885496,20.099236641221374,0.9562043795620438
2024-05-06,154,54785.89,372.69312925170067,6.3691156462585035,22.095238095238095,0.9545454545454546
2024-05-07,140,51595.22,379.3766176470588,6.575367647058823,22.25,0.9714285714285714
2024-05-08,146,53757.44,381.25843971631207,6.59,22.47517730496454,0.9657534246575342
2024-05-09,144,53196.05,382.7053956834533,6.635971223021582,22.74820143884892,0.9652777777777778
2024-05-10,165,56542.6,351.1962732919255,5.858819875776398,20.29192546583851,0.9757575757575757
2024-05-11,148,50954.32,358.8332394366197,6.0561971830985915,21.049295774647888,0.9594594594594594
2024-05-12,117,43556.81,375.4897413793103,6.4897413793103444,21.939655172413794,0.9914529914529915
2024-05-13,139,47727.27,345.84978260869565,5.74536231884058,20.07246376811594,0.9928057553956835
2024-05-14,134,46006.13,353.89330769230764,5.92,21.0,0.9701492537313433
2024-05-15,134,48493.78,373.0290769230769,6.439,22.138461538461538,0.9701492537313433
2024-05-16,144,49506.19,348.63514084507045,5.817183098591549,19.633802816901408,0.9861111111111112
2024-05-17,145,50640.19,361.7156428571429,6.199571428571429,20.757142857142856,0.9655172413793104
2024-05-18,139,43485.840000000004,326.9612030075188,5.289624060150376,18.015037593984964,0.9568345323741008
2024-05-19,146,46780.34,336.5492086330935,5.568920863309353,18.992805755395683,0.952054794520548
2024-05-20,129,45853.2,363.9142857142857,6.19015873015873,21.50793650793651,0.9767441860465116
2024-05-21,117,38054.16,330.9057391304348,5.380782608695652,18.4,0.9829059829059829
2024-05-22,146,54739.36,388.2224113475177,6.818368794326241,22.73758865248227,0.9657534246575342
2024-05-23,133,46384.21,354.0779389312977,5.96,20.374045801526716,0.9849624060150376
2024-05-24,161,54007.47,346.2017307692308,5.796666666666667,19.53846153846154,0.968944099378882
2024-05-25,150,48682.35,340.43601398601396,5.634125874125874,19.125874125874127,0.9533333333333334
2024-05-26,130,44660.93,372.1744166666667,6.3782499999999995,22.325,0.9230769230769231
2024-05-27,125,44379.86,369.8321666666667,6.372,21.416666666666668,0.96
2024-05-28,114,39706.06,354.5183928571428,5.9417857142857144,20.508928571428573,0.9824561403508771
2024-05-29,129,43627.17,351.83201612903224,5.859516129032259,20.411290322580644,0.9612403100775194
2024-05-30,154,50753.48,345.26176870748304,5.735374149659864,19.38095238095238,0.9545454545454546
2024-05-31,123,42255.73,349.2209090909091,5.842231404958677,20.00826446280992,0.983739837398374
2024-06-01,143,47362.11,340.7346043165468,5.650575539568345,19.388489208633093,0.972027972027972
2024-06-02,121,42073.92,359.60615384615386,6.051111111111111,20.666666666666668,0.9669421487603306
2024-06-03,120,39124.23,343.19500000000005,5.729122807017544,19.105263157894736,0.95
2024-06-04,135,49234.48,381.6626356589148,6.602403100775194,22.46511627906977,0.9555555555555556
2024-06-05,119,38487.61,349.88736363636366,5.821727272727273,20.272727272727273,0.9243697478991597
2024-06-06,138,43601.09,320.59625,5.180588235294117,17.080882352941178,0.9855072463768116
2024-06-07,146,52125.41,364.51335664335664,6.2027972027972025,21.062937062937063,0.9794520547945206
2024-06-08,134,43752.84,336.5603076923077,5.514846153846153,19.307692307692307,0.9701492537313433
2024-06-09,121,41677.55,350.23151260504204,5.881848739495799,19.705882352941178,0.9834710743801653
2024-06-10,132,43616.02,338.10868217054264,5.561162790697674,19.124031007751938,0.9772727272727273
2024-06-11,143,49064.21,352.97992805755393,5.909208633093525,20.050359712230215,0.972027972027972
2024-06-12,116,39266.88,360.24660550458714,6.050733944954128,21.779816513761467,0.9396551724137931
2024-06-13,115,36967.6,336.0690909090909,5.480636363636363,18.87272727272727,0.9565217391304348
2024-06-14,118,39552.92,356.3326126126126,6.033333333333334,20.225225225225227,0.940677966101695
2024-06-15,160,56087.98,368.99986842105267,6.289671052631578,21.723684210526315,0.95
2024-06-16,147,48415.57,329.35761904761904,5.34891156462585,18.503401360544217,1.0
2024-06-17,137,46852.25,352.27255639097746,5.899473684210526,20.473684210526315,0.9708029197080292
2024-06-18,144,56045.33,397.48460992907803,6.975531914893618,24.43262411347518,0.9791666666666666
2024-06-19,130,43161.44,339.85385826771653,5.611417322834646,18.811023622047244,0.9769230769230769
2024-06-20,150,49936.39,344.38889655172414,5.716,19.393103448275863,0.9666666666666667
2024-06-21,155,52039.9,342.36776315789473,5.6733552631578945,19.098684210526315,0.9806451612903225
2024-06-22,129,47114.86,383.0476422764228,6.6502439024390245,22.910569105691057,0.9534883720930233
2024-06-23,135,42704.09,338.9213492063492,5.570952380952382,19.150793650793652,0.9333333333333333
2024-06-24,156,51832.85,343.2639072847682,5.6739072847682115,19.5364238410596,0.967948717948718
2024-06-25,152,52612.65,355.4908783783784,5.993986486486486,20.743243243243242,0.9736842105263158
2024-06-26,153,55367.64,374.1056756756757,6.448783783783783,21.743243243243242,0.9673202614379085
2024-06-27,134,47135.04,357.08363636363634,5.985378787878788,21.174242424242426,0.9850746268656716
2024-06-28,143,53183.11,379.87935714285715,6.536357142857143,23.142857142857142,0.9790209790209791
2024-06-29,136,41110.71,313.822213740458,5.028854961832061,17.16793893129771,0.9632352941176471
2024-06-30,120,43996.33,372.85025423728814,6.425593220338984,21.8135593220339,0.9833333333333333
2024-07-01,126,41366.79,341.8742975206612,5.6512396694214875,19.371900826446282,0.9603174603174603
2024-07-02,150,51469.56,345.43328859060404,5.743489932885906,19.845637583892618,0.9933333333333333
2024-07-03,133,43587.54,335.2887692307692,5.4910000000000005,18.846153846153847,0.9774436090225563
2024-07-04,134,50597.69,383.31583333333333,6.6249242424242425,22.87878787878788,0.9850746268656716
2024-07-05,138,50682.3,383.9568181818182,6.678712121212121,22.87878787878788,0.9565217391304348
2024-07-06,141,49340.65,362.7988970588235,6.189044117647059,20.529411764705884,0.9645390070921985
2024-07-07,120,39370.81,342.35486956521737,5.706086956521739,19.530434782608694,0.9583333333333334
2024-07-08,130,49665.43,394.17007936507935,6.9146825396825395,23.674603174603174,0.9692307692307692
2024-07-09,137,43150.21,324.4376691729323,5.240676691729323,17.774436090225564,0.9708029197080292
2024-07-10,160,54584.32,349.89948717948715,5.836474358974359,20.564102564102566,0.975
2024-07-11,147,49009.16,347.58269503546103,5.7807092198581564,19.851063829787233,0.9591836734693877
2024-07-12,154,47447.89,318.4422147651007,5.073087248322148,17.59731543624161,0.9675324675324676
2024-07-13,115,32925.64,319.6664077669903,5.12747572815534,17.524271844660195,0.8956521739130435
2024-07-14,152,51864.45,355.23595890410957,5.953698630136986,20.801369863013697,0.9605263157894737
2024-07-15,136,42329.46,318.26661654135336,5.122105263157895,17.263157894736842,0.9779411764705882
2024-07-16,119,38709.409999999996,339.5562280701754,5.642719298245614,19.087719298245613,0.957983193277311
2024-07-17,121,43369.26,373.8729310344828,6.397931034482759,21.82758620689655,0.9586776859504132
2024-07-18,128,42936.3,335.43984375,5.51828125,18.359375,1.0
2024-07-19,137,46230.98,347.6013533834587,5.791353383458647,19.63157894736842,0.9708029197080292
2024-07-20,132,43913.48,337.79600000000005,5.5506153846153845,19.153846153846153,0.9848484848484849
2024-07-21,115,40148.26,355.2943362831859,6.003362831858407,19.920353982300885,0.9826086956521739
2024-07-22,133,48764.16,378.01674418604654,6.537054263565891,22.27906976744186,0.9699248120300752
2024-07-23,155,54200.29,363.7603355704698,6.180805369127517,21.06040268456376,0.9612903225806452
2024-07-24,132,43678.0,346.6507936507937,5.819920634920634,19.849206349206348,0.9545454545454546
2024-07-25,136,44605.8,335.38195488721806,5.476992481203008,19.037593984962406,0.9779411764705882
2024-07-26,146,45299.78,314.58180555555555,4.993819444444444,16.895833333333332,0.9863013698630136
2024-07-27,130,44204.63,350.8303968253968,5.848333333333334,20.063492063492063,0.9692307692307692
2024-07-28,117,43986.25,385.844298245614,6.687192982456141,23.5,0.9743589743589743
2024-07-29,138,48713.909999999996,360.84377777777775,6.087777777777778,21.177777777777777,0.9782608695652174
2024-07-30,124,43522.44,359.6895867768595,6.103801652892561,20.297520661157026,0.9758064516129032
2024-07-31,131,39254.17,314.03335999999996,4.986560000000001,16.872,0.9541984732824428
2024-08-01,128,40286.44,322.29152,5.1676,17.544,0.9765625
2024-08-02,142,53198.9,397.00671641791047,6.960597014925374,24.14179104477612,0.9436619718309859
2024-08-03,121,38468.04,328.7866666666667,5.371965811965812,17.70940170940171,0.9669421487603306
2024-08-04,142,51878.61,378.67598540145985,6.5829197080291975,21.751824817518248,0.9647887323943662
2024-08-05,143,51457.23,375.6002189781022,6.473649635036496,22.1021897810219,0.958041958041958
2024-08-06,133,50658.13,402.0486507936508,7.104126984126984,24.19047619047619,0.9473684210526315
2024-08-07,112,39694.74,360.8612727272727,6.143636363636364,20.236363636363638,0.9821428571428571
2024-08-08,138,46700.79,353.79386363636365,5.963863636363636,20.181818181818183,0.9565217391304348
2024-08-09,145,50521.73,368.77175182481756,6.290583941605839,21.583941605839417,0.9448275862068966
2024-08-10,130,44157.63,367.98024999999996,6.306166666666667,21.45,0.9230769230769231
2024-08-11,139,43789.98,321.98514705882354,5.211764705882352,17.860294117647058,0.9784172661870504
2024-08-12,154,53082.65,351.5407284768212,5.889735099337749,19.880794701986755,0.9805194805194806
2024-08-13,138,46877.52,357.8436641221374,6.021068702290076,21.251908396946565,0.9492753623188406
2024-08-14,146,47094.75,343.757299270073,5.728686131386862,19.37226277372263,0.9383561643835616
2024-08-15,164,56810.26,364.16833333333335,6.18724358974359,21.307692307692307,0.9512195121951219
2024-08-16,124,46793.97,396.5590677966102,6.917457627118644,24.5,0.9516129032258065
2024-08-17,133,47139.63,383.2490243902439,6.661138211382114,22.4390243902439,0.924812030075188
2024-08-18,132,48979.33,379.68472868217054,6.557596899224806,22.705426356589147,0.9772727272727273
2024-08-19,139,45334.96,335.8145185185185,5.518814814814815,18.614814814814814,0.9712230215827338
2024-08-20,129,50215.84,398.5384126984127,6.998492063492063,24.603174603174605,0.9767441860465116
2024-08-21,122,43346.48,373.67655172413794,6.4253448275862075,21.939655172413794,0.9508196721311475
2024-08-22,131,42368.29,325.90992307692306,5.225,18.20769230769231,0.9923664122137404
2024-08-23,135,44081.75,328.96828358208955,5.313582089552239,18.82089552238806,0.9925925925925926
2024-08-24,140,45518.83,332.2542335766423,5.478467153284671,18.635036496350367,0.9785714285714285
2024-08-25,147,48742.15,343.2545774647887,5.725704225352112,18.908450704225352,0.9659863945578231
2024-08-26,117,38182.049999999996,337.8942477876106,5.625044247787611,18.58407079646018,0.9658119658119658
2024-08-27,139,49465.62,358.44652173913045,6.086956521739131,20.39855072463768,0.9928057553956835
2024-08-28,127,46241.11,375.9439837398374,6.451138211382114,22.585365853658537,0.968503937007874
2024-08-29,133,45061.55,346.62730769230774,5.744692307692308,19.515384615384615,0.9774436090225563
2024-08-30,130,47171.03,374.37325396825395,6.448571428571428,21.904761904761905,0.9692307692307692
2024-08-31,109,38955.81,371.00771428571426,6.328666666666667,22.152380952380952,0.963302752293578
2024-09-01,143,45373.66,333.6298529411765,5.487720588235295,18.544117647058822,0.951048951048951
2024-09-02,147,49040.14,350.28671428571425,5.866142857142857,20.435714285714287,0.9523809523809523
2024-09-03,127,43819.89,362.1478512396694,6.138264462809918,20.71900826446281,0.952755905511811
2024-09-04,140,47340.7,353.2888059701492,5.922686567164179,20.44776119402985,0.9571428571428572
2024-09-05,151,53538.94,364.2104761904762,6.19108843537415,21.448979591836736,0.9735099337748344
2024-09-06,152,51914.04,355.5756164383562,6.019383561643836,20.21232876712329,0.9605263157894737
2024-09-07,125,43044.75,358.70625,6.08125,20.85,0.96
2024-09-08,124,40746.87,348.2638461538462,5.814700854700855,19.76068376068376,0.9435483870967742
2024-09-09,164,54519.2,351.73677419354834,5.925741935483871,19.393548387096775,0.9451219512195121
2024-09-10,146,53298.18,372.71454545454543,6.402937062937063,21.853146853146853,0.9794520547945206
2024-09-11,142,49639.39,362.3313138686131,6.164817518248175,21.2992700729927,0.9647887323943662
2024-09-12,145,46881.62,337.2778417266187,5.581798561151079,18.43884892086331,0.9586206896551724
2024-09-13,121,47427.66,412.41443478260874,7.3941739130434785,24.495652173913044,0.9504132231404959
2024-09-14,130,43314.03,352.14658536585364,5.940813008130082,20.479674796747968,0.9461538461538461
2024-09-15,123,41484.53,348.6094957983193,5.826218487394957,20.092436974789916,0.967479674796748
2024-09-16,127,45596.53,367.7139516129032,6.289758064516128,21.419354838709676,0.9763779527559056
2024-09-17,126,43279.51,351.8659349593496,5.915447154471545,20.29268292682927,0.9761904761904762
2024-09-18,152,53091.64,368.69194444444446,6.280972222222222,21.916666666666668,0.9473684210526315
2024-09-19,116,37780.71,349.82138888888886,5.853148148148148,20.212962962962962,0.9310344827586207
2024-09-20,133,43678.32,335.9870769230769,5.525923076923077,18.984615384615385,0.9774436090225563
2024-09-21,110,43022.08,391.1098181818182,6.778636363636363,24.236363636363638,1.0
2024-09-22,129,48587.98,385.61888888888893,6.707142857142857,23.317460317460316,0.9767441860465116
2024-09-23,126,43347.87,352.4217073170732,5.917154471544715,20.29268292682927,0.9761904761904762
2024-09-24,140,48983.48,360.17264705882354,6.0980147058823535,20.948529411764707,0.9714285714285714
2024-09-25,148,48885.15,346.7031914893617,5.772198581560284,20.170212765957448,0.9527027027027027
2024-09-26,134,44895.27,345.3482307692307,5.707076923076923,19.653846153846153,0.9701492537313433
2024-09-27,139,49771.46,377.05651515151516,6.511818181818182,22.015151515151516,0.9496402877697842
2024-09-28,145,52224.21,365.20426573426573,6.238601398601399,20.818181818181817,0.9862068965517241
2024-09-29,140,49749.31,371.26350746268656,6.402089552238806,21.32089552238806,0.9571428571428572
2024-09-30,117,43471.84,374.7572413793103,6.4446551724137935,22.396551724137932,0.9914529914529915
2024-10-01,124,41786.85,357.1525641025641,6.0341025641025645,20.435897435897434,0.9435483870967742
2024-10-02,133,45073.26,349.4051162790698,5.84093023255814,20.03875968992248,0.9699248120300752
2024-10-03,122,42817.14,359.80789915966386,6.143445378151261,20.45378151260504,0.9754098360655737
2024-10-04,127,44864.9,367.74508196721314,6.252049180327869,21.221311475409838,0.9606299212598425
2024-10-05,129,43454.84,342.16409448818894,5.698425196850394,18.708661417322833,0.9844961240310077
2024-10-06,126,43714.1,346.9373015873016,5.793968253968254,19.73015873015873,1.0
2024-10-07,120,40062.91,351.42903508771934,5.878508771929824,20.54385964912281,0.95
2024-10-08,108,36694.08,359.7458823529412,6.086568627450981,20.931372549019606,0.9444444444444444
2024-10-09,126,42857.44,351.2904918032787,5.898114754098361,20.295081967213115,0.9682539682539683
2024-10-10,122,41544.74,349.11546218487393,5.847899159663865,19.89075630252101,0.9754098360655737
2024-10-11,135,47592.55,357.8387218045113,6.044887218045113,20.804511278195488,0.9851851851851852
2024-10-12,146,46979.31,337.9806474820144,5.615035971223022,18.964028776978417,0.952054794520548
2024-10-13,137,46636.74,348.0353731343283,5.741865671641791,19.84328358208955,0.9781021897810219
2024-10-14,131,44472.48,350.17700787401577,5.86259842519685,19.976377952755904,0.9694656488549618
2024-10-15,132,45929.58,356.0432558139535,6.041162790697674,20.015503875968992,0.9772727272727273
2024-10-16,145,50561.16,366.38521739130437,6.222101449275362,21.507246376811594,0.9517241379310345
2024-10-17,135,45238.51,347.9885384615385,5.786076923076923,20.146153846153847,0.9629629629629629
2024-10-18,135,44604.54,348.47296875,5.77578125,19.9609375,0.9481481481481482
2024-10-19,144,50592.19,361.3727857142857,6.0845714285714285,21.357142857142858,0.9722222222222222
2024-10-20,145,49106.42,343.40153846153845,5.751118881118881,18.937062937062937,0.9862068965517241
2024-10-21,130,44153.71,356.0783064516129,6.008387096774193,20.193548387096776,0.9538461538461539
2024-10-22,124,43045.88,364.79559322033896,6.22864406779661,21.008474576271187,0.9516129032258065
2024-10-23,124,40711.61,345.01364406779663,5.731440677966101,19.915254237288135,0.9516129032258065
2024-10-24,132,48912.29,373.3762595419847,6.4275572519083966,21.53435114503817,0.9924242424242424
2024-10-25,149,52730.19,361.16568493150686,6.129383561643835,21.15753424657534,0.9798657718120806
2024-10-26,111,41513.09,387.97280373831774,6.752056074766355,24.22429906542056,0.963963963963964
2024-10-27,120,37843.15,334.89513274336286,5.493893805309734,18.56637168141593,0.9416666666666667
2024-10-28,123,44288.87,372.17537815126053,6.388739495798319,21.747899159663866,0.967479674796748
